return_id,order_id,order_item_id,customer_id,product_id,seller_id,return_date,days_after_delivery,return_type,return_reason,return_channel,return_status,refund_status,refund_amount,reverse_shipping_cost,pickup_status,pickup_date,quality_check_status,return_condition,replacement_requested,replacement_status
2340,16614,33237,412,1645,325,2025-06-03,16,Replacement,Changed Mind,Mobile App,Rejected,Not Applicable,0.0,40.02,Failed,,Pending,Damaged,True,Requested
2341,16616,33240,1597,1745,342,2025-06-02,10,Replacement,Changed Mind,Mobile App,Completed,Not Applicable,0.0,110.1,Completed,2025-06-04,Passed,Unused,True,Requested
2342,16624,33253,5407,1264,252,2025-06-12,23,Refund,Product Not As Expected,Website,Approved,Processing,2555.49,87.63,Pending,,Pending,Used,False,Not Applicable
2343,16654,33309,264,2155,423,2025-05-30,7,Replacement,Damaged Product,Website,Pickup Scheduled,Not Applicable,0.0,141.67,Completed,2025-06-01,Passed,Opened,True,Completed
2344,16664,33330,5237,34,7,2025-06-13,19,Replacement,Damaged Product,Mobile App,Completed,Not Applicable,0.0,129.32,Completed,2025-06-16,Pending,Unused,True,Cancelled
2345,16667,33335,6841,1948,380,2025-06-01,10,Refund,Changed Mind,Website,Requested,Processing,3529.74,76.64,Pending,,Pending,Damaged,False,Not Applicable
2346,16669,33340,7733,2414,472,2025-06-04,9,Replacement,Wrong Product,Mobile App,Requested,Not Applicable,0.0,65.82,Pending,,Pending,Unused,True,Processing
2347,16674,33349,571,119,22,2025-05-28,3,Replacement,Product Not As Expected,Website,Completed,Not Applicable,0.0,99.91,Completed,2025-05-29,Passed,Unused,True,Processing
2348,16676,33357,1127,2345,460,2025-06-20,24,Exchange,Quality Issue,Mobile App,Completed,Not Applicable,0.0,60.95,Completed,2025-06-23,Passed,Used,True,Processing
2349,16710,33430,157,2247,440,2025-06-11,15,Refund,Changed Mind,Website,Completed,Processing,4367.85,65.25,Completed,2025-06-14,Passed,Damaged,False,Not Applicable
2350,16716,33445,4412,727,146,2025-06-06,8,Replacement,Wrong Product,Mobile App,Picked Up,Not Applicable,0.0,42.2,Completed,2025-06-07,Passed,Used,True,Processing
2351,16718,33449,5060,1311,261,2025-05-31,7,Refund,Changed Mind,Website,Pickup Scheduled,Pending,5773.08,118.26,Scheduled,2025-06-01,Pending,Opened,False,Not Applicable
2352,16722,33456,6468,1524,301,2025-06-14,17,Refund,Product Not As Expected,Mobile App,Picked Up,Pending,3305.23,58.26,Scheduled,2025-06-16,Pending,Opened,False,Not Applicable
2353,16739,33491,4054,2533,497,2025-06-18,20,Refund,Damaged Product,Website,Pickup Scheduled,Processing,58489.52,54.59,Completed,2025-06-19,Passed,Damaged,False,Not Applicable
2354,16742,33496,5934,245,50,2025-06-28,29,Replacement,Wrong Product,Mobile App,Approved,Not Applicable,0.0,39.45,Scheduled,2025-06-30,Pending,Damaged,True,Requested
2355,16743,33498,6840,2433,475,2025-06-14,15,Refund,Quality Issue,Website,Approved,Pending,7669.01,151.5,Pending,,Pending,Damaged,False,Not Applicable
2356,16745,33503,7921,808,163,2025-06-03,6,Refund,Late Delivery,Website,Approved,Processing,6625.91,35.24,Pending,,Pending,Used,False,Not Applicable
2357,16764,33542,5970,1551,307,2025-06-14,15,Exchange,Wrong Product,Mobile App,Approved,Not Applicable,0.0,177.39,Scheduled,2025-06-17,Pending,Unused,True,Requested
2358,16774,33562,2718,1961,382,2025-06-27,26,Refund,Quality Issue,Website,Approved,Processing,3956.79,132.76,Scheduled,2025-06-30,Pending,Unused,False,Not Applicable
2359,16776,33568,4375,2060,406,2025-06-03,1,Replacement,Wrong Product,Website,Approved,Not Applicable,0.0,172.13,Pending,,Pending,Used,True,Requested
2360,16782,33579,7714,1363,271,2025-06-11,10,Replacement,Changed Mind,Mobile App,Picked Up,Not Applicable,0.0,143.45,Completed,2025-06-12,Failed,Damaged,True,Completed
2361,16784,33585,8694,1399,278,2025-06-01,2,Exchange,Changed Mind,Website,Requested,Not Applicable,0.0,152.74,Pending,,Pending,Opened,True,Processing
2362,16794,33605,3672,1018,204,2025-05-31,1,Refund,Damaged Product,Website,Completed,Completed,6964.15,84.61,Completed,2025-06-03,Passed,Used,False,Not Applicable
2363,16798,33614,6377,1318,263,2025-06-21,20,Replacement,Damaged Product,Website,Requested,Not Applicable,0.0,171.89,Pending,,Pending,Opened,True,Processing
2364,16809,33633,1311,14,4,2025-06-05,9,Replacement,Product Not As Expected,Mobile App,Rejected,Not Applicable,0.0,69.97,Failed,,Pending,Used,True,Requested
2365,16813,33641,3199,105,20,2025-06-22,21,Refund,Late Delivery,Mobile App,Approved,Pending,480.54,49.53,Scheduled,2025-06-23,Pending,Damaged,False,Not Applicable
2366,16835,33683,6619,829,166,2025-06-16,12,Refund,Size/Fit Issue,Mobile App,Approved,Processing,525.11,62.54,Pending,,Pending,Used,False,Not Applicable
2367,16843,33698,2323,1142,228,2025-06-19,18,Replacement,Changed Mind,Mobile App,Completed,Not Applicable,0.0,130.32,Completed,2025-06-21,Passed,Unused,True,Completed
2368,16843,33699,2323,1788,349,2025-06-15,14,Refund,Product Not As Expected,Mobile App,Pickup Scheduled,Processing,1354.44,75.11,Scheduled,2025-06-16,Pending,Unused,False,Not Applicable
2369,16854,33718,6816,1467,291,2025-06-29,25,Refund,Damaged Product,Website,Approved,Pending,7748.21,138.69,Pending,,Pending,Unused,False,Not Applicable
2370,16865,33739,3436,2237,437,2025-06-06,6,Refund,Missing Parts,Website,Completed,Completed,279121.92,33.41,Completed,2025-06-07,Passed,Unused,False,Not Applicable
2371,16883,33774,2090,1290,257,2025-06-17,16,Replacement,Wrong Product,Website,Approved,Not Applicable,0.0,52.26,Pending,,Pending,Damaged,True,Completed
2372,16891,33794,5872,1115,223,2025-06-22,19,Refund,Product Not As Expected,Mobile App,Completed,Processing,5276.75,46.5,Completed,2025-06-23,Pending,Damaged,False,Not Applicable
2373,16897,33806,9688,1601,317,2025-06-08,4,Refund,Changed Mind,Website,Completed,Completed,13410.78,134.8,Completed,2025-06-09,Passed,Opened,False,Not Applicable
2374,16900,33813,1785,2520,494,2025-06-14,10,Exchange,Changed Mind,Website,Rejected,Not Applicable,0.0,150.48,Failed,,Pending,Used,True,Completed
2375,16905,33819,3908,474,97,2025-06-09,3,Replacement,Product Not As Expected,Website,Requested,Not Applicable,0.0,58.3,Pending,,Pending,Opened,True,Completed
2376,16909,33827,5989,26,5,2025-06-16,11,Replacement,Quality Issue,Website,Requested,Not Applicable,0.0,177.51,Scheduled,2025-06-18,Pending,Opened,True,Requested
2377,16912,33833,7124,2122,417,2025-06-09,4,Refund,Size/Fit Issue,Mobile App,Pickup Scheduled,Processing,2930.42,123.59,Completed,2025-06-12,Passed,Unused,False,Not Applicable
2378,16919,33849,619,2540,498,2025-07-02,25,Replacement,Late Delivery,Website,Completed,Not Applicable,0.0,67.2,Completed,2025-07-03,Passed,Unused,True,Cancelled
2379,16929,33871,6783,1048,210,2025-06-22,15,Refund,Damaged Product,Mobile App,Pickup Scheduled,Pending,1342.4,120.37,Scheduled,2025-06-24,Pending,Used,False,Not Applicable
2380,16934,33880,138,1262,252,2025-06-09,1,Refund,Size/Fit Issue,Website,Pickup Scheduled,Pending,337.77,89.64,Scheduled,2025-06-10,Pending,Unused,False,Not Applicable
2381,16938,33885,1270,567,115,2025-07-05,30,Replacement,Wrong Product,Mobile App,Approved,Not Applicable,0.0,128.32,Pending,,Pending,Used,True,Requested
2382,16939,33887,1661,2438,477,2025-06-14,4,Refund,Size/Fit Issue,Website,Pickup Scheduled,Processing,14752.29,120.8,Completed,2025-06-16,Pending,Used,False,Not Applicable
2383,16940,33889,1966,1573,311,2025-06-17,13,Refund,Quality Issue,Website,Completed,Completed,10950.21,119.09,Completed,2025-06-19,Passed,Opened,False,Not Applicable
2384,16948,33906,4928,890,178,2025-06-30,21,Exchange,Product Not As Expected,Customer Support,Completed,Not Applicable,0.0,38.84,Completed,2025-07-03,Passed,Opened,True,Processing
2385,16949,33908,5290,629,127,2025-07-02,27,Refund,Late Delivery,Mobile App,Picked Up,Processing,42290.49,79.06,Scheduled,2025-07-03,Pending,Opened,False,Not Applicable
2386,16963,33933,9951,727,146,2025-07-03,28,Replacement,Wrong Product,Website,Approved,Not Applicable,0.0,57.54,Scheduled,2025-07-05,Pending,Damaged,True,Requested
2387,16970,33949,1631,600,121,2025-07-02,27,Replacement,Product Not As Expected,Website,Approved,Not Applicable,0.0,169.63,Pending,,Pending,Used,True,Completed
2388,16977,33967,5060,308,61,2025-07-09,29,Refund,Changed Mind,Mobile App,Completed,Processing,2880.28,32.12,Completed,2025-07-11,Passed,Opened,False,Not Applicable
2389,16982,33980,9483,1525,302,2025-06-09,5,Refund,Product Not As Expected,Mobile App,Completed,Processing,33312.14,140.24,Completed,2025-06-10,Passed,Damaged,False,Not Applicable
2390,16982,33981,9483,2016,393,2025-06-08,4,Refund,Changed Mind,Mobile App,Rejected,Not Applicable,0.0,92.27,Failed,,Pending,Damaged,False,Not Applicable
2391,16985,33987,9928,313,62,2025-06-23,15,Exchange,Missing Parts,Website,Rejected,Not Applicable,0.0,105.74,Failed,,Pending,Used,True,Completed
2392,16991,34003,3607,1284,256,2025-07-03,22,Exchange,Changed Mind,Mobile App,Rejected,Not Applicable,0.0,37.73,Failed,,Pending,Opened,True,Requested
2393,17001,34019,6220,884,177,2025-06-21,13,Refund,Quality Issue,Website,Picked Up,Pending,13654.46,146.5,Completed,2025-06-23,Passed,Unused,False,Not Applicable
2394,17008,34035,480,10,2,2025-06-19,13,Refund,Damaged Product,Mobile App,Completed,Processing,258790.8,99.95,Completed,2025-06-20,Passed,Unused,False,Not Applicable
2395,17022,34063,4961,1507,297,2025-07-02,21,Refund,Wrong Product,Website,Picked Up,Processing,79534.28,162.42,Completed,2025-07-05,Passed,Used,False,Not Applicable
2396,17037,34092,474,1927,376,2025-07-09,30,Refund,Damaged Product,Mobile App,Approved,Processing,1595.08,178.7,Pending,,Pending,Damaged,False,Not Applicable
2397,17044,34105,2346,291,58,2025-06-17,3,Refund,Late Delivery,Mobile App,Rejected,Not Applicable,0.0,155.77,Failed,,Pending,Unused,False,Not Applicable
2398,17052,34123,6593,839,167,2025-06-15,2,Replacement,Product Not As Expected,Website,Approved,Not Applicable,0.0,57.89,Scheduled,2025-06-16,Pending,Unused,True,Completed
2399,17064,34153,520,7,2,2025-07-06,25,Exchange,Product Not As Expected,Mobile App,Picked Up,Not Applicable,0.0,174.39,Completed,2025-07-08,Passed,Opened,True,Completed
2400,17089,34204,1223,771,155,2025-06-14,3,Refund,Wrong Product,Mobile App,Completed,Completed,2251.95,129.47,Completed,2025-06-15,Passed,Used,False,Not Applicable
2401,17103,34230,2136,1342,267,2025-07-13,28,Replacement,Wrong Product,Mobile App,Completed,Not Applicable,0.0,175.28,Completed,2025-07-15,Passed,Damaged,True,Completed
2402,17114,34252,9151,141,26,2025-06-16,2,Refund,Wrong Product,Website,Approved,Processing,9746.76,175.38,Scheduled,2025-06-17,Pending,Damaged,False,Not Applicable
2403,17129,34278,3175,1949,380,2025-06-24,9,Refund,Late Delivery,Mobile App,Approved,Processing,4474.74,43.39,Scheduled,2025-06-26,Pending,Unused,False,Not Applicable
2404,17137,34291,7091,436,90,2025-06-25,12,Replacement,Late Delivery,Website,Approved,Not Applicable,0.0,128.06,Pending,,Pending,Unused,True,Processing
2405,17139,34297,7757,1632,323,2025-07-03,16,Refund,Late Delivery,Mobile App,Completed,Completed,9510.87,134.51,Completed,2025-07-06,Passed,Opened,False,Not Applicable
2406,17141,34302,11,844,168,2025-07-20,30,Refund,Product Not As Expected,Mobile App,Requested,Pending,2933.65,117.05,Scheduled,2025-07-23,Pending,Used,False,Not Applicable
2407,17146,34308,3380,569,115,2025-06-22,4,Refund,Quality Issue,Customer Support,Approved,Pending,21131.79,80.71,Pending,,Pending,Opened,False,Not Applicable
2408,17148,34315,4100,1733,339,2025-06-29,16,Replacement,Wrong Product,Mobile App,Completed,Not Applicable,0.0,57.52,Completed,2025-06-30,Passed,Used,True,Processing
2409,17149,34316,4416,1292,258,2025-07-11,24,Refund,Product Not As Expected,Mobile App,Completed,Completed,205571.31,54.41,Completed,2025-07-13,Passed,Opened,False,Not Applicable
2410,17155,34326,7330,444,91,2025-06-30,13,Replacement,Quality Issue,Mobile App,Picked Up,Not Applicable,0.0,99.39,Scheduled,2025-07-03,Pending,Damaged,True,Requested
2411,17173,34367,5134,553,112,2025-07-07,21,Refund,Missing Parts,Website,Completed,Pending,244963.48,37.94,Completed,2025-07-10,Passed,Used,False,Not Applicable
2412,17179,34379,8720,281,56,2025-06-26,9,Refund,Quality Issue,Website,Picked Up,Pending,2331.8,113.42,Completed,2025-06-28,Passed,Used,False,Not Applicable
2413,17180,34382,8727,832,166,2025-06-23,4,Replacement,Size/Fit Issue,Mobile App,Picked Up,Not Applicable,0.0,78.49,Completed,2025-06-25,Passed,Used,True,Requested
2414,17184,34391,460,1,1,2025-06-20,3,Refund,Size/Fit Issue,Mobile App,Picked Up,Processing,562.94,147.1,Completed,2025-06-23,Passed,Unused,False,Not Applicable
2415,17217,34455,5648,1488,294,2025-06-21,3,Replacement,Wrong Product,Website,Requested,Not Applicable,0.0,179.29,Scheduled,2025-06-23,Pending,Used,True,Requested
2416,17221,34465,6546,1266,253,2025-06-26,9,Refund,Missing Parts,Mobile App,Completed,Completed,446846.19,142.41,Completed,2025-06-29,Pending,Unused,False,Not Applicable
2417,17222,34466,7895,1256,250,2025-06-29,6,Refund,Wrong Product,Mobile App,Completed,Completed,4024.2,79.51,Completed,2025-07-01,Passed,Opened,False,Not Applicable
2418,17232,34488,1757,1584,313,2025-07-16,25,Replacement,Damaged Product,Mobile App,Picked Up,Not Applicable,0.0,176.45,Scheduled,2025-07-19,Pending,Unused,True,Cancelled
2419,17242,34512,4269,685,138,2025-06-25,5,Refund,Damaged Product,Mobile App,Approved,Pending,4434.0,128.85,Scheduled,2025-06-28,Pending,Opened,False,Not Applicable
2420,17256,34538,3492,1468,291,2025-07-15,22,Refund,Missing Parts,Website,Completed,Completed,15607.02,123.88,Completed,2025-07-17,Passed,Opened,False,Not Applicable
2421,17268,34563,1014,952,190,2025-07-21,25,Replacement,Missing Parts,Website,Completed,Not Applicable,0.0,111.29,Completed,2025-07-24,Passed,Used,True,Completed
2422,17276,34579,4394,586,118,2025-07-19,23,Refund,Changed Mind,Mobile App,Picked Up,Pending,1039.9,96.91,Scheduled,2025-07-22,Pending,Opened,False,Not Applicable
2423,17292,34610,2224,642,129,2025-07-12,16,Refund,Quality Issue,Website,Completed,Completed,56733.6,51.76,Completed,2025-07-14,Passed,Opened,False,Not Applicable
2424,17292,34611,2224,2028,396,2025-07-25,29,Replacement,Product Not As Expected,Website,Rejected,Not Applicable,0.0,125.86,Failed,,Pending,Opened,True,Requested
2425,17313,34653,1864,2101,413,2025-07-16,20,Replacement,Late Delivery,Mobile App,Approved,Not Applicable,0.0,128.55,Scheduled,2025-07-17,Pending,Opened,True,Completed
2426,17316,34661,3877,1157,232,2025-07-22,28,Replacement,Size/Fit Issue,Mobile App,Completed,Not Applicable,0.0,134.03,Completed,2025-07-24,Passed,Used,True,Completed
2427,17317,34666,4037,2274,446,2025-07-13,14,Refund,Quality Issue,Mobile App,Pickup Scheduled,Pending,4306.5,124.18,Completed,2025-07-14,Passed,Damaged,False,Not Applicable
2428,17319,34670,4151,497,101,2025-06-25,1,Replacement,Changed Mind,Mobile App,Rejected,Not Applicable,0.0,114.01,Failed,,Pending,Unused,True,Requested
2429,17323,34682,6992,2025,395,2025-07-21,27,Refund,Wrong Product,Mobile App,Completed,Completed,3142.3,96.15,Completed,2025-07-22,Pending,Opened,False,Not Applicable
2430,17345,34721,3826,1,1,2025-07-12,14,Replacement,Changed Mind,Customer Support,Picked Up,Not Applicable,0.0,116.82,Scheduled,2025-07-15,Pending,Unused,True,Cancelled
2431,17354,34737,1503,2354,462,2025-07-10,11,Refund,Damaged Product,Mobile App,Approved,Processing,1645.76,140.48,Pending,,Pending,Unused,False,Not Applicable
2432,17367,34763,7568,332,65,2025-07-06,4,Replacement,Wrong Product,Website,Approved,Not Applicable,0.0,99.3,Scheduled,2025-07-07,Pending,Opened,True,Cancelled
2433,17373,34778,1269,2372,465,2025-07-09,7,Replacement,Changed Mind,Customer Support,Pickup Scheduled,Not Applicable,0.0,164.49,Completed,2025-07-12,Failed,Damaged,True,Completed
2434,17386,34801,7550,1847,360,2025-07-08,8,Replacement,Late Delivery,Customer Support,Picked Up,Not Applicable,0.0,102.32,Scheduled,2025-07-09,Pending,Unused,True,Requested
2435,17407,34846,7168,1380,275,2025-07-08,10,Refund,Late Delivery,Mobile App,Completed,Completed,1369.32,160.1,Completed,2025-07-11,Passed,Opened,False,Not Applicable
2436,17422,34879,8254,2118,416,2025-07-30,29,Refund,Wrong Product,Website,Approved,Pending,20289.16,77.54,Pending,,Pending,Opened,False,Not Applicable
2437,17433,34898,3594,466,95,2025-07-11,8,Refund,Wrong Product,Website,Picked Up,Pending,1465.77,167.14,Scheduled,2025-07-13,Pending,Damaged,False,Not Applicable
2438,17435,34904,4609,1991,387,2025-07-08,4,Refund,Quality Issue,Mobile App,Picked Up,Pending,728.21,92.38,Completed,2025-07-10,Pending,Damaged,False,Not Applicable
2439,17447,34924,1152,816,164,2025-07-27,24,Exchange,Product Not As Expected,Mobile App,Rejected,Not Applicable,0.0,43.68,Failed,,Pending,Opened,True,Completed
2440,17448,34926,1262,992,199,2025-08-01,30,Refund,Quality Issue,Website,Approved,Pending,2559.38,37.05,Scheduled,2025-08-02,Pending,Unused,False,Not Applicable
2441,17455,34939,6530,784,158,2025-08-02,30,Refund,Damaged Product,Website,Completed,Completed,1557.72,55.31,Completed,2025-08-03,Failed,Damaged,False,Not Applicable
2442,17459,34947,7340,2028,396,2025-07-23,19,Refund,Wrong Product,Website,Approved,Processing,34305.87,122.81,Scheduled,2025-07-24,Pending,Opened,False,Not Applicable
2443,17461,34951,8960,1901,370,2025-07-17,15,Refund,Damaged Product,Website,Requested,Processing,56956.86,143.22,Scheduled,2025-07-18,Pending,Damaged,False,Not Applicable
2444,17463,34957,139,13,3,2025-07-10,7,Refund,Late Delivery,Customer Support,Approved,Pending,52844.6,109.92,Scheduled,2025-07-12,Pending,Used,False,Not Applicable
2445,17464,34959,351,1214,241,2025-07-25,21,Replacement,Quality Issue,Mobile App,Pickup Scheduled,Not Applicable,0.0,87.35,Scheduled,2025-07-28,Pending,Unused,True,Completed
2446,17465,34960,3447,479,98,2025-07-25,27,Refund,Quality Issue,Mobile App,Picked Up,Processing,8701.62,155.56,Scheduled,2025-07-26,Pending,Opened,False,Not Applicable
2447,17466,34962,4900,228,46,2025-07-03,5,Refund,Quality Issue,Customer Support,Picked Up,Pending,18604.27,58.41,Completed,2025-07-05,Passed,Damaged,False,Not Applicable
2448,17477,34981,9066,2011,392,2025-07-04,2,Refund,Quality Issue,Mobile App,Completed,Completed,14155.62,97.03,Completed,2025-07-05,Passed,Used,False,Not Applicable
2449,17480,34988,641,1189,237,2025-07-25,18,Replacement,Quality Issue,Customer Support,Completed,Not Applicable,0.0,118.57,Completed,2025-07-28,Passed,Opened,True,Cancelled
2450,17499,35022,296,1059,212,2025-07-09,2,Refund,Wrong Product,Website,Completed,Completed,55480.27,111.04,Completed,2025-07-12,Passed,Used,False,Not Applicable
2451,17507,35036,5896,1945,379,2025-08-04,27,Refund,Changed Mind,Mobile App,Pickup Scheduled,Pending,368.31,163.16,Completed,2025-08-06,Passed,Damaged,False,Not Applicable
2452,17510,35044,6499,969,194,2025-07-22,18,Refund,Damaged Product,Mobile App,Pickup Scheduled,Processing,3828.05,125.19,Completed,2025-07-23,Passed,Damaged,False,Not Applicable
2453,17523,35075,785,105,20,2025-07-09,1,Refund,Wrong Product,Mobile App,Completed,Pending,269.78,91.4,Completed,2025-07-10,Passed,Damaged,False,Not Applicable
