order_id,customer_id,address_id,order_date,order_status,total_amount,order_source,expected_delivery_date,coupon_discount
13275,2003,2705,07-04-2025,Delivered,1017.06,Website,13-04-2025,0
13276,2109,2850,07-04-2025,Shipped,13527.39,Mobile App,10-04-2025,5
13277,2461,3322,07-04-2025,Shipped,3169.6,Website,12-04-2025,0
13278,2578,3478,07-04-2025,Shipped,511.14,Mobile App,12-04-2025,0
13279,3195,4307,07-04-2025,Delivered,1635.82,Mobile App,13-04-2025,5
13280,4074,5500,07-04-2025,Delivered,5904.64,Website,09-04-2025,0
13281,4115,5558,07-04-2025,Delivered,858.64,Website,12-04-2025,0
13282,4329,5846,07-04-2025,Delivered,7927.34,Website,14-04-2025,10
13283,5781,7817,07-04-2025,Delivered,4974.51,Website,12-04-2025,0
13284,6564,8878,07-04-2025,Delivered,1072.53,Website,10-04-2025,10
13285,7957,10760,07-04-2025,Shipped,470.24,Website,09-04-2025,0
13286,9104,12327,07-04-2025,Delivered,6391.13,Mobile App,13-04-2025,0
13287,9390,12715,07-04-2025,Delivered,13823.99,Website,14-04-2025,0
13288,9651,13070,07-04-2025,Shipped,417.37,Website,10-04-2025,0
13289,9816,13289,07-04-2025,Confirmed,1355.4,Website,10-04-2025,10
13290,16,18,08-04-2025,Delivered,4615.27,Website,14-04-2025,0
13291,197,268,08-04-2025,Delivered,2943.86,Mobile App,12-04-2025,0
13292,619,839,08-04-2025,Delivered,1327.72,Website,11-04-2025,0
13293,700,943,08-04-2025,Confirmed,11391.77,Website,12-04-2025,0
13294,883,1199,08-04-2025,Delivered,1553.45,Mobile App,15-04-2025,0
13295,1304,1766,08-04-2025,Pending,7668.46,Website,12-04-2025,0
13296,1679,2274,08-04-2025,Delivered,2145.05,Website,12-04-2025,0
13297,3680,4963,08-04-2025,Delivered,14885.67,Website,11-04-2025,20
13298,3698,4991,08-04-2025,Delivered,455.1,Website,10-04-2025,5
13299,3859,5216,08-04-2025,Delivered,721.09,Mobile App,14-04-2025,0
13300,4054,5472,08-04-2025,Delivered,4949.67,Website,10-04-2025,0
13301,4510,6087,08-04-2025,Delivered,8267.54,Website,12-04-2025,0
13302,5167,6992,08-04-2025,Delivered,404.8,Mobile App,12-04-2025,0
13303,5921,8001,08-04-2025,Delivered,2627.17,Website,13-04-2025,20
13304,6036,8165,08-04-2025,Delivered,2246.12,Mobile App,10-04-2025,0
13305,6052,8189,08-04-2025,Delivered,383.27,Website,15-04-2025,0
13306,7113,9603,08-04-2025,Delivered,853.6,Website,11-04-2025,0
13307,8152,11025,08-04-2025,Delivered,868.4,Website,12-04-2025,0
13308,8459,11454,08-04-2025,Shipped,2586.93,Mobile App,12-04-2025,10
13309,8811,11937,08-04-2025,Delivered,2109.8,Website,15-04-2025,0
13310,8943,12116,08-04-2025,Delivered,1646.25,Mobile App,13-04-2025,0
13311,9422,12762,08-04-2025,Delivered,7103.19,Mobile App,10-04-2025,0
13312,9731,13179,08-04-2025,Delivered,4040.63,Website,15-04-2025,0
13313,9890,13385,08-04-2025,Delivered,2625.25,Website,12-04-2025,0
13314,300,407,09-04-2025,Delivered,882.62,Mobile App,15-04-2025,0
13315,701,944,09-04-2025,Confirmed,237.47,Website,13-04-2025,5
13316,1898,2566,09-04-2025,Delivered,2825.03,Mobile App,14-04-2025,0
13317,2216,2987,09-04-2025,Delivered,820.67,Mobile App,11-04-2025,0
13318,2896,3913,09-04-2025,Delivered,9713.89,Mobile App,11-04-2025,5
13319,3833,5185,09-04-2025,Delivered,2518.54,Website,16-04-2025,5
13320,4871,6571,09-04-2025,Shipped,321.06,Website,14-04-2025,0
13321,4955,6680,09-04-2025,Delivered,2814.2,Website,14-04-2025,10
13322,5138,6947,09-04-2025,Delivered,9797.55,Mobile App,11-04-2025,0
13323,5823,7872,09-04-2025,Delivered,1569.97,Mobile App,14-04-2025,5
13324,6302,8520,09-04-2025,Delivered,379.78,Mobile App,16-04-2025,0
13325,6475,8765,09-04-2025,Pending,1449.51,Website,15-04-2025,20
13326,6779,9163,09-04-2025,Delivered,1750.56,Website,13-04-2025,0
13327,8979,12162,09-04-2025,Shipped,3475.43,Website,12-04-2025,0
13328,9606,13009,09-04-2025,Delivered,2864,Website,14-04-2025,5
13329,2504,3374,10-04-2025,Shipped,2226.3,Website,14-04-2025,0
13330,2685,3617,10-04-2025,Delivered,2670.48,Website,17-04-2025,0
13331,2744,3700,10-04-2025,Delivered,1002.83,Website,12-04-2025,10
13332,3399,4574,10-04-2025,Cancelled,1119.65,Mobile App,14-04-2025,0
13333,3425,4610,10-04-2025,Delivered,6788.16,Website,14-04-2025,0
13334,3476,4683,10-04-2025,Confirmed,4739.59,Website,15-04-2025,5
13335,3771,5097,10-04-2025,Pending,556.64,Website,15-04-2025,5
13336,4638,6260,10-04-2025,Delivered,2698.76,Website,12-04-2025,5
13337,5104,6892,10-04-2025,Delivered,1345.44,Website,14-04-2025,10
13338,5381,7280,10-04-2025,Delivered,2170.3,Mobile App,13-04-2025,0
13339,5496,7436,10-04-2025,Confirmed,2982.48,Mobile App,13-04-2025,20
13340,5858,7914,10-04-2025,Delivered,1596.41,Mobile App,17-04-2025,0
13341,6395,8649,10-04-2025,Delivered,1356.51,Website,12-04-2025,0
13342,6830,9226,10-04-2025,Shipped,7161.84,Website,12-04-2025,0
13343,6900,9320,10-04-2025,Delivered,2711.24,Mobile App,13-04-2025,0
13344,7789,10540,10-04-2025,Delivered,2086.13,Mobile App,15-04-2025,0
13345,8540,11567,10-04-2025,Delivered,851.92,Website,16-04-2025,0
13346,9487,12846,10-04-2025,Delivered,1979.06,Website,12-04-2025,0
13347,9547,12929,10-04-2025,Delivered,1297.18,Mobile App,16-04-2025,5
13348,9740,13189,10-04-2025,Cancelled,1041.67,Website,15-04-2025,0
13349,460,629,11-04-2025,Shipped,1889.26,Website,16-04-2025,0
13350,895,1214,11-04-2025,Delivered,700.3,Mobile App,14-04-2025,0
13351,1051,1419,11-04-2025,Delivered,1461.55,Website,15-04-2025,0
13352,1240,1683,11-04-2025,Shipped,472.79,Mobile App,15-04-2025,0
13353,1679,2274,11-04-2025,Delivered,1458.65,Mobile App,15-04-2025,0
13354,2521,3397,11-04-2025,Delivered,889.16,Website,15-04-2025,0
13355,2908,3931,11-04-2025,Delivered,822.11,Website,18-04-2025,20
13356,4464,6028,11-04-2025,Delivered,8579.3,Website,18-04-2025,0
13357,5096,6882,11-04-2025,Delivered,1750.8,Website,14-04-2025,20
13358,6853,9262,11-04-2025,Delivered,409.96,Website,14-04-2025,0
13359,8351,11300,11-04-2025,Delivered,8012.18,Website,18-04-2025,0
13360,456,624,12-04-2025,Delivered,2798.73,Mobile App,18-04-2025,0
13361,965,1304,12-04-2025,Confirmed,470.4,Website,15-04-2025,0
13362,1212,1643,12-04-2025,Delivered,351.29,Website,19-04-2025,0
13363,1235,1676,12-04-2025,Delivered,4088.72,Mobile App,14-04-2025,0
13364,1254,1705,12-04-2025,Delivered,1395.78,Website,14-04-2025,0
13365,1321,1797,12-04-2025,Delivered,2121.77,Website,19-04-2025,20
13366,1703,2304,12-04-2025,Pending,13161.61,Website,16-04-2025,20
13367,2539,3427,12-04-2025,Confirmed,1188.7,Website,15-04-2025,0
13368,2626,3544,12-04-2025,Delivered,6112.56,Website,16-04-2025,0
13369,2688,3622,12-04-2025,Delivered,7807.94,Website,14-04-2025,5
13370,3171,4274,12-04-2025,Delivered,668.18,Website,17-04-2025,0
13371,3477,4685,12-04-2025,Delivered,497.7,Mobile App,14-04-2025,5
13372,4019,5422,12-04-2025,Delivered,8455.17,Mobile App,19-04-2025,0
13373,5822,7871,12-04-2025,Delivered,432.51,Mobile App,17-04-2025,0
13374,6302,8520,12-04-2025,Delivered,9328.6,Mobile App,14-04-2025,5
13375,6593,8916,12-04-2025,Delivered,2263.92,Website,18-04-2025,0
13376,6702,9059,12-04-2025,Delivered,528.33,Mobile App,15-04-2025,0
13377,7388,9980,12-04-2025,Delivered,559.02,Mobile App,19-04-2025,0
13378,8697,11785,12-04-2025,Delivered,615.66,Mobile App,19-04-2025,0
13379,9479,12836,12-04-2025,Delivered,764.38,Mobile App,14-04-2025,0
13380,9492,12854,12-04-2025,Delivered,2718.16,Website,19-04-2025,0
13381,315,429,13-04-2025,Delivered,2284.12,Website,17-04-2025,5
13382,404,554,13-04-2025,Delivered,945.59,Mobile App,20-04-2025,0
13383,867,1177,13-04-2025,Shipped,537.75,Mobile App,16-04-2025,0
13384,1242,1685,13-04-2025,Delivered,647.32,Website,15-04-2025,20
13385,1804,2436,13-04-2025,Delivered,5478.13,Website,17-04-2025,0
13386,1908,2580,13-04-2025,Delivered,2415.65,Website,17-04-2025,0
13387,1965,2653,13-04-2025,Delivered,678.69,Website,18-04-2025,0
13388,2954,3995,13-04-2025,Delivered,12705.29,Website,20-04-2025,10
13389,3074,4151,13-04-2025,Delivered,361.28,Mobile App,20-04-2025,0
13390,3228,4348,13-04-2025,Delivered,4440.87,Website,15-04-2025,5
13391,3422,4606,13-04-2025,Delivered,421.58,Website,15-04-2025,5
13392,3508,4736,13-04-2025,Delivered,574.55,Mobile App,17-04-2025,0
13393,5076,6850,13-04-2025,Pending,1863.12,Mobile App,17-04-2025,0
13394,5920,8000,13-04-2025,Delivered,662.67,Website,20-04-2025,0
13395,7181,9706,13-04-2025,Shipped,10760.07,Mobile App,16-04-2025,10
13396,7195,9724,13-04-2025,Delivered,506.61,Mobile App,16-04-2025,0
13397,7361,9946,13-04-2025,Delivered,5587.87,Mobile App,18-04-2025,10
13398,7725,10451,13-04-2025,Delivered,14252.7,Website,19-04-2025,5
13399,7934,10729,13-04-2025,Delivered,1307.14,Mobile App,19-04-2025,0
13400,7949,10750,13-04-2025,Delivered,2711.95,Website,19-04-2025,0
13401,8315,11249,13-04-2025,Delivered,581.61,Website,19-04-2025,0
13402,8559,11597,13-04-2025,Delivered,1940.32,Mobile App,20-04-2025,5
13403,9305,12592,13-04-2025,Delivered,4033.69,Website,16-04-2025,0
13404,169,234,14-04-2025,Delivered,222.59,Website,16-04-2025,0
13405,590,804,14-04-2025,Delivered,1475.89,Mobile App,17-04-2025,5
13406,1138,1541,14-04-2025,Delivered,1686.27,Mobile App,20-04-2025,0
13407,1991,2687,14-04-2025,Shipped,7836.25,Mobile App,18-04-2025,0
13408,2276,3065,14-04-2025,Delivered,4494.62,Mobile App,21-04-2025,0
13409,3120,4208,14-04-2025,Delivered,2336.44,Mobile App,16-04-2025,0
13410,3164,4266,14-04-2025,Shipped,1206.42,Website,16-04-2025,10
13411,3680,4964,14-04-2025,Delivered,11086.32,Website,17-04-2025,0
13412,3730,5042,14-04-2025,Returned,543.52,Website,21-04-2025,0
13413,4347,5867,14-04-2025,Delivered,3423.48,Mobile App,21-04-2025,0
13414,4583,6185,14-04-2025,Delivered,9887.77,Website,21-04-2025,0
13415,4689,6330,14-04-2025,Delivered,4907.93,Website,20-04-2025,5
13416,5041,6800,14-04-2025,Shipped,14210.12,Mobile App,19-04-2025,0
13417,5475,7405,14-04-2025,Delivered,4875.21,Website,20-04-2025,0
13418,6978,9419,14-04-2025,Delivered,6911.69,Mobile App,19-04-2025,0
13419,7474,10104,14-04-2025,Delivered,9558.41,Mobile App,17-04-2025,10
13420,7837,10607,14-04-2025,Delivered,1945.21,Website,19-04-2025,10
13421,8706,11795,14-04-2025,Delivered,4206.36,Mobile App,21-04-2025,0
13422,9199,12457,14-04-2025,Delivered,2100.44,Website,16-04-2025,0
13423,9222,12484,14-04-2025,Delivered,3382.21,Mobile App,20-04-2025,5
13424,9323,12619,14-04-2025,Delivered,2022.17,Website,18-04-2025,0
13425,9644,13061,14-04-2025,Delivered,1870.29,Mobile App,16-04-2025,0
13426,9970,13490,14-04-2025,Delivered,202.06,Website,19-04-2025,0
13427,164,229,15-04-2025,Shipped,649.92,Mobile App,18-04-2025,0
13428,518,704,15-04-2025,Shipped,1433.68,Website,20-04-2025,0
13429,605,822,15-04-2025,Returned,2549.5,Website,17-04-2025,0
13430,1692,2293,15-04-2025,Shipped,1502.23,Mobile App,19-04-2025,0
13431,1715,2321,15-04-2025,Delivered,451.84,Website,20-04-2025,0
13432,2445,3303,15-04-2025,Delivered,7043.43,Website,19-04-2025,0
13433,2784,3755,15-04-2025,Confirmed,340.85,Mobile App,19-04-2025,0
13434,2800,3778,15-04-2025,Delivered,532.23,Mobile App,22-04-2025,0
13435,3125,4215,15-04-2025,Delivered,7610.71,Website,20-04-2025,0
13436,3207,4321,15-04-2025,Delivered,2806.49,Website,22-04-2025,20
13437,3510,4738,15-04-2025,Delivered,632.47,Mobile App,22-04-2025,10
13438,4118,5561,15-04-2025,Delivered,1371.45,Website,22-04-2025,0
13439,4337,5855,15-04-2025,Delivered,998.81,Mobile App,17-04-2025,5
13440,5028,6784,15-04-2025,Delivered,12555.02,Website,19-04-2025,10
13441,5230,7079,15-04-2025,Delivered,1187.12,Mobile App,21-04-2025,0
13442,5249,7113,15-04-2025,Delivered,14131.98,Website,17-04-2025,0
13443,5416,7329,15-04-2025,Shipped,12284.36,Mobile App,18-04-2025,0
13444,5473,7403,15-04-2025,Delivered,7212.6,Website,22-04-2025,0
13445,6112,8270,15-04-2025,Delivered,2493.22,Mobile App,20-04-2025,0
13446,6301,8519,15-04-2025,Delivered,866.96,Website,18-04-2025,0
13447,6764,9145,15-04-2025,Delivered,3525.06,Mobile App,22-04-2025,5
13448,6966,9402,15-04-2025,Delivered,7254.75,Mobile App,20-04-2025,0
13449,6988,9433,15-04-2025,Delivered,1747.61,Website,22-04-2025,5
13450,7683,10391,15-04-2025,Delivered,6480.47,Website,17-04-2025,0
13451,8228,11131,15-04-2025,Delivered,210.8,Mobile App,22-04-2025,0
13452,8761,11866,15-04-2025,Delivered,3441.81,Website,20-04-2025,10
13453,9086,12306,15-04-2025,Delivered,14970.21,Website,22-04-2025,5
13454,9486,12844,15-04-2025,Delivered,2765.68,Website,17-04-2025,0
13455,9736,13185,15-04-2025,Shipped,6722,Website,19-04-2025,0
13456,9872,13363,15-04-2025,Delivered,6044.05,Website,18-04-2025,0
13457,9970,13490,15-04-2025,Delivered,906.28,Website,17-04-2025,0
13458,211,285,16-04-2025,Delivered,1234.3,Mobile App,21-04-2025,10
13459,773,1048,16-04-2025,Delivered,3607.48,Website,19-04-2025,0
13460,1002,1355,16-04-2025,Delivered,2319.56,Mobile App,23-04-2025,0
13461,1281,1742,16-04-2025,Returned,1535.5,Mobile App,21-04-2025,5
13462,1550,2098,16-04-2025,Delivered,908.78,Website,21-04-2025,0
13463,1822,2462,16-04-2025,Delivered,1178.68,Website,19-04-2025,0
13464,2223,2995,16-04-2025,Delivered,1552.94,Mobile App,20-04-2025,0
13465,3401,4577,16-04-2025,Delivered,2645.32,Website,21-04-2025,0
13466,3493,4710,16-04-2025,Shipped,2335.91,Mobile App,21-04-2025,0
13467,3919,5289,16-04-2025,Delivered,14135.24,Website,22-04-2025,0
13468,4684,6325,16-04-2025,Delivered,10918.79,Website,21-04-2025,0
13469,4857,6555,16-04-2025,Delivered,642.35,Website,22-04-2025,0
13470,5071,6844,16-04-2025,Delivered,943.65,Mobile App,23-04-2025,0
13471,5285,7158,16-04-2025,Delivered,6544.44,Mobile App,22-04-2025,20
13472,5437,7358,16-04-2025,Delivered,7319.71,Mobile App,19-04-2025,10
13473,5604,7579,16-04-2025,Delivered,8421.87,Website,18-04-2025,0
13474,5623,7608,16-04-2025,Confirmed,8730.15,Mobile App,23-04-2025,0
13475,5867,7928,16-04-2025,Delivered,5521.52,Mobile App,20-04-2025,0
13476,5983,8088,16-04-2025,Delivered,27308.77,Website,18-04-2025,0
13477,6641,8976,16-04-2025,Delivered,1648.77,Mobile App,21-04-2025,20
13478,7295,9861,16-04-2025,Delivered,3915.21,Website,23-04-2025,0
13479,7359,9943,16-04-2025,Delivered,824.17,Website,19-04-2025,0
13480,7544,10200,16-04-2025,Delivered,953.95,Website,23-04-2025,0
13481,7789,10540,16-04-2025,Delivered,635.96,Website,18-04-2025,0
13482,7961,10766,16-04-2025,Delivered,29223.63,Mobile App,20-04-2025,0
13483,8122,10986,16-04-2025,Delivered,6336.27,Website,22-04-2025,0
13484,8148,11021,16-04-2025,Delivered,2961.34,Website,21-04-2025,10
13485,8176,11056,16-04-2025,Shipped,2744.37,Mobile App,21-04-2025,0
13486,8339,11281,16-04-2025,Delivered,1814.31,Mobile App,20-04-2025,5
13487,8833,11964,16-04-2025,Delivered,3131.41,Mobile App,19-04-2025,0
13488,8970,12149,16-04-2025,Delivered,303.43,Website,19-04-2025,0
13489,9095,12317,16-04-2025,Delivered,14650.65,Website,21-04-2025,10
13490,9226,12489,16-04-2025,Delivered,410.66,Website,20-04-2025,0
13491,9458,12813,16-04-2025,Delivered,2696.51,Website,23-04-2025,0
13492,9786,13247,16-04-2025,Delivered,1238.75,Website,18-04-2025,5
13493,105,140,17-04-2025,Delivered,384.42,Website,21-04-2025,5
13494,401,548,17-04-2025,Shipped,10205.05,Mobile App,22-04-2025,0
13495,664,900,17-04-2025,Delivered,7446.84,Mobile App,21-04-2025,5
13496,3476,4683,17-04-2025,Delivered,2515.65,Website,21-04-2025,5
13497,3701,4994,17-04-2025,Delivered,604.25,Mobile App,21-04-2025,0
13498,4349,5870,17-04-2025,Cancelled,446.63,Website,24-04-2025,10
13499,4887,6592,17-04-2025,Delivered,8019.5,Mobile App,23-04-2025,5
13500,5428,7347,17-04-2025,Delivered,14540.27,Website,20-04-2025,0
13501,5436,7357,17-04-2025,Delivered,2725.3,Mobile App,22-04-2025,0
13502,6296,8511,17-04-2025,Delivered,1667.25,Mobile App,22-04-2025,0
13503,6589,8909,17-04-2025,Cancelled,356.46,Website,22-04-2025,0
13504,7499,10136,17-04-2025,Pending,2045.96,Website,21-04-2025,0
13505,7700,10415,17-04-2025,Delivered,1792.16,Website,24-04-2025,0
13506,8302,11231,17-04-2025,Delivered,988.99,Website,24-04-2025,0
13507,8522,11541,17-04-2025,Delivered,953.34,Mobile App,20-04-2025,0
13508,8780,11889,17-04-2025,Shipped,7405.85,Mobile App,21-04-2025,0
13509,9321,12617,17-04-2025,Delivered,826.71,Mobile App,24-04-2025,10
13510,9476,12833,17-04-2025,Delivered,7689.43,Website,23-04-2025,5
13511,406,556,18-04-2025,Shipped,10233.34,Mobile App,21-04-2025,20
13512,2404,3249,18-04-2025,Delivered,1113.52,Mobile App,24-04-2025,0
13513,2440,3296,18-04-2025,Delivered,33149.62,Mobile App,21-04-2025,5
13514,3435,4626,18-04-2025,Delivered,1014.69,Website,22-04-2025,10
13515,3645,4921,18-04-2025,Delivered,612.89,Mobile App,25-04-2025,0
13516,4002,5401,18-04-2025,Delivered,2104.68,Mobile App,24-04-2025,0
13517,4274,5777,18-04-2025,Delivered,1561.74,Mobile App,21-04-2025,0
13518,5133,6939,18-04-2025,Delivered,924.01,Website,23-04-2025,5
13519,6193,8378,18-04-2025,Delivered,434.06,Mobile App,25-04-2025,5
13520,6354,8590,18-04-2025,Shipped,1095.12,Website,20-04-2025,0
13521,6417,8680,18-04-2025,Delivered,4520.95,Mobile App,20-04-2025,5
13522,6540,8849,18-04-2025,Delivered,516.47,Mobile App,20-04-2025,10
13523,6567,8881,18-04-2025,Delivered,936.65,Website,25-04-2025,0
13524,6830,9226,18-04-2025,Delivered,716.46,Mobile App,23-04-2025,0
13525,6966,9402,18-04-2025,Confirmed,286.33,Mobile App,25-04-2025,10
13526,8600,11654,18-04-2025,Shipped,1262.88,Mobile App,21-04-2025,0
13527,9114,12342,18-04-2025,Shipped,3283.9,Website,23-04-2025,0
13528,9472,12829,18-04-2025,Delivered,3560.02,Mobile App,24-04-2025,20
13529,9709,13150,18-04-2025,Returned,546.13,Website,24-04-2025,5
13530,1415,1917,19-04-2025,Delivered,2775.11,Mobile App,22-04-2025,0
13531,1671,2265,19-04-2025,Delivered,6672.95,Website,21-04-2025,0
13532,2083,2814,19-04-2025,Delivered,397.11,Website,23-04-2025,10
13533,2793,3769,19-04-2025,Pending,1341.66,Mobile App,25-04-2025,5
13534,2872,3881,19-04-2025,Cancelled,7403.76,Website,22-04-2025,10
13535,2936,3969,19-04-2025,Delivered,1069.03,Website,25-04-2025,5
13536,3687,4976,19-04-2025,Delivered,2109.32,Website,22-04-2025,0
13537,3937,5315,19-04-2025,Delivered,2407.2,Mobile App,25-04-2025,10
13538,4998,6743,19-04-2025,Delivered,8679.09,Website,25-04-2025,0
13539,6981,9423,19-04-2025,Delivered,8236.8,Website,26-04-2025,0
13540,8026,10853,19-04-2025,Pending,2739.63,Website,24-04-2025,10
13541,9165,12411,19-04-2025,Delivered,2126.16,Website,23-04-2025,20
13542,2118,2859,20-04-2025,Delivered,546.38,Website,25-04-2025,0
13543,2514,3389,20-04-2025,Delivered,33397.5,Website,23-04-2025,0
13544,2764,3730,20-04-2025,Returned,2295.94,Website,25-04-2025,20
13545,2866,3871,20-04-2025,Delivered,807.97,Website,22-04-2025,0
13546,3219,4337,20-04-2025,Delivered,5807.64,Mobile App,24-04-2025,0
13547,3276,4416,20-04-2025,Delivered,9778.62,Website,26-04-2025,20
13548,3472,4679,20-04-2025,Delivered,1235.52,Mobile App,24-04-2025,0
13549,3816,5161,20-04-2025,Delivered,1633.42,Mobile App,26-04-2025,0
13550,4443,6005,20-04-2025,Delivered,7665.24,Website,27-04-2025,0
13551,4463,6027,20-04-2025,Delivered,648.61,Website,26-04-2025,0
13552,4576,6173,20-04-2025,Delivered,1531.77,Website,23-04-2025,5
13553,4831,6522,20-04-2025,Delivered,2375.02,Mobile App,27-04-2025,0
13554,6378,8626,20-04-2025,Delivered,631,Mobile App,24-04-2025,5
13555,7343,9924,20-04-2025,Delivered,1636.12,Mobile App,25-04-2025,0
13556,8146,11019,20-04-2025,Delivered,1256.28,Website,26-04-2025,0
13557,9928,13438,20-04-2025,Delivered,3481.67,Website,25-04-2025,10
13558,598,815,21-04-2025,Delivered,1555.39,Website,24-04-2025,0
13559,624,847,21-04-2025,Confirmed,1234.62,Mobile App,28-04-2025,0
13560,1332,1811,21-04-2025,Delivered,6815.62,Website,25-04-2025,5
13561,1638,2217,21-04-2025,Delivered,2829.71,Mobile App,24-04-2025,10
13562,1871,2527,21-04-2025,Delivered,3427.19,Website,23-04-2025,0
13563,2311,3115,21-04-2025,Delivered,912.04,Website,25-04-2025,0
13564,3080,4159,21-04-2025,Delivered,5550.45,Website,28-04-2025,5
13565,3165,4267,21-04-2025,Delivered,2207.75,Mobile App,26-04-2025,0
13566,3493,4710,21-04-2025,Shipped,8580.27,Website,25-04-2025,0
13567,3642,4917,21-04-2025,Shipped,1819.32,Mobile App,25-04-2025,0
13568,3815,5160,21-04-2025,Delivered,3491.17,Mobile App,26-04-2025,5
13569,3993,5392,21-04-2025,Delivered,763.47,Website,23-04-2025,0
13570,4243,5727,21-04-2025,Delivered,12037.86,Mobile App,24-04-2025,0
13571,4541,6127,21-04-2025,Delivered,736.45,Mobile App,24-04-2025,0
13572,5509,7450,21-04-2025,Delivered,578.13,Website,26-04-2025,10
13573,5708,7724,21-04-2025,Cancelled,8966.86,Website,26-04-2025,0
13574,5737,7760,21-04-2025,Delivered,2532.4,Website,25-04-2025,0
13575,6209,8401,21-04-2025,Confirmed,486.15,Mobile App,26-04-2025,0
13576,6475,8764,21-04-2025,Delivered,1601.52,Mobile App,28-04-2025,0
13577,6820,9210,21-04-2025,Delivered,234.06,Website,26-04-2025,0
13578,6995,9441,21-04-2025,Delivered,588.82,Website,23-04-2025,10
13579,7191,9718,21-04-2025,Shipped,14544.45,Mobile App,23-04-2025,0
13580,8228,11131,21-04-2025,Delivered,330.93,Website,28-04-2025,0
13581,8495,11503,21-04-2025,Delivered,541.56,Website,23-04-2025,0
13582,9335,12637,21-04-2025,Delivered,588.32,Mobile App,28-04-2025,0
13583,9947,13461,21-04-2025,Delivered,13567.52,Website,23-04-2025,10
13584,228,307,22-04-2025,Delivered,10328.28,Website,25-04-2025,0
13585,1391,1889,22-04-2025,Delivered,7496.45,Mobile App,29-04-2025,0
13586,1818,2458,22-04-2025,Delivered,5239.39,Website,29-04-2025,10
13587,2848,3847,22-04-2025,Delivered,14221.54,Mobile App,25-04-2025,10
13588,2892,3908,22-04-2025,Delivered,507.06,Website,25-04-2025,0
