product_id,product_name,category_id,seller_id,brand,stock_keeping_unit,price,cost_price,discount_percentage,description,average_rating,total_reviews,launch_date,is_active
1602,Himalaya Premium Protein Powder,9,318,Himalaya,HEA-HIM-01602,4901.13,3288.15,10,"Himalaya Protein Powder designed for quality, durability and everyday use.",4.8,189,2020-02-21,True
1603,Himalaya Plus First Aid Kit,9,318,Himalaya,HEA-HIM-01603,2479.7,1711.51,30,"Himalaya First Aid Kit designed for quality, durability and everyday use.",5.0,189,2024-06-21,True
1604,Dettol Plus Protein Powder,9,318,Dettol,HEA-DET-01604,3810.71,3076.68,15,"Dettol Protein Powder designed for quality, durability and everyday use.",4.8,843,2018-09-13,False
1605,Himalaya Ultra Hand Sanitizer,9,318,Himalaya,HEA-HIM-01605,307.25,225.27,10,"Himalaya Hand Sanitizer designed for quality, durability and everyday use.",4.2,282,2022-10-14,True
1606,Dettol Smart First Aid Kit,9,318,Dettol,HEA-DET-01606,3275.33,1996.64,15,"Dettol First Aid Kit designed for quality, durability and everyday use.",4.4,162,2025-02-21,True
1607,Himalaya Elite First Aid Kit,9,318,Himalaya,HEA-HIM-01607,4781.72,2842.89,10,"Himalaya First Aid Kit designed for quality, durability and everyday use.",3.8,17,2026-03-15,True
1608,Dabur Elite Hand Sanitizer,9,318,Dabur,HEA-DAB-01608,996.78,768.61,40,"Dabur Hand Sanitizer designed for quality, durability and everyday use.",4.4,36,2026-04-08,True
1609,McGraw Hill Classic Novel,4,319,McGraw Hill,BOO-MCG-01609,1466.25,1207.19,0,"McGraw Hill Novel designed for quality, durability and everyday use.",4.6,73,2023-10-13,True
1610,Penguin Advanced Biography,4,319,Penguin,BOO-PEN-01610,1666.66,1186.94,0,"Penguin Biography designed for quality, durability and everyday use.",5.0,836,2018-06-12,True
1611,Penguin Classic Textbook,4,319,Penguin,BOO-PEN-01611,1721.8,1412.88,10,"Penguin Textbook designed for quality, durability and everyday use.",3.7,840,2019-01-14,True
1612,Pearson Eco Biography,4,319,Pearson,BOO-PEA-01612,1251.63,1020.69,20,"Pearson Biography designed for quality, durability and everyday use.",4.6,205,2020-08-17,False
1613,Penguin Eco Biography,4,319,Penguin,BOO-PEN-01613,1308.03,1097.93,30,"Penguin Biography designed for quality, durability and everyday use.",4.6,339,2023-05-25,True
1614,Oxford Eco Textbook,4,319,Oxford,BOO-OXF-01614,405.75,315.41,10,"Oxford Textbook designed for quality, durability and everyday use.",4.0,79,2025-11-16,True
1615,McGraw Hill Max Biography,4,319,McGraw Hill,BOO-MCG-01615,959.69,531.15,0,"McGraw Hill Biography designed for quality, durability and everyday use.",4.2,548,2020-04-05,True
1616,McGraw Hill Ultra Novel,4,319,McGraw Hill,BOO-MCG-01616,1707.92,1134.19,0,"McGraw Hill Novel designed for quality, durability and everyday use.",4.5,824,2019-10-26,True
1617,Levis Plus Shirt,2,320,Levis,FAS-LEV-01617,2382.2,1428.38,15,"Levis Shirt designed for quality, durability and everyday use.",4.5,120,2025-08-06,True
1618,Zara Advanced Hoodie,2,320,Zara,FAS-ZAR-01618,5417.29,3060.81,0,"Zara Hoodie designed for quality, durability and everyday use.",4.7,271,2024-06-13,True
1619,H&M Elite Dress,2,320,H&M,FAS-H&M-01619,1166.2,790.85,10,"H&M Dress designed for quality, durability and everyday use.",4.5,225,2022-09-25,True
1620,H&M Eco Shirt,2,320,H&M,FAS-H&M-01620,4598.04,2988.69,5,"H&M Shirt designed for quality, durability and everyday use.",5.0,42,2026-04-04,True
1621,3M Plus Engine Oil,10,321,3M,AUT-3M-01621,46348.24,35252.62,5,"3M Engine Oil designed for quality, durability and everyday use.",4.5,224,2024-05-24,True
1622,GoMechanic Premium Tyre Inflator,10,321,GoMechanic,AUT-GOM-01622,13649.41,9602.5,0,"GoMechanic Tyre Inflator designed for quality, durability and everyday use.",4.6,204,2021-11-23,True
1623,Castrol Plus Car Cover,10,321,Castrol,AUT-CAS-01623,38122.44,30408.59,10,"Castrol Car Cover designed for quality, durability and everyday use.",4.5,373,2022-10-26,True
1624,Castrol Eco Car Cover,10,321,Castrol,AUT-CAS-01624,20306.46,15412.73,5,"Castrol Car Cover designed for quality, durability and everyday use.",5.0,141,2024-06-13,True
1625,GoMechanic Plus Tyre Inflator,10,321,GoMechanic,AUT-GOM-01625,28999.64,19646.51,15,"GoMechanic Tyre Inflator designed for quality, durability and everyday use.",5.0,215,2021-03-15,True
1626,SG Max Cricket Bat,6,322,SG,SPO-SG-01626,20004.84,16926.91,15,"SG Cricket Bat designed for quality, durability and everyday use.",4.9,222,2024-02-23,True
1627,Adidas Advanced Cricket Bat,6,322,Adidas,SPO-ADI-01627,21731.58,17783.66,5,"Adidas Cricket Bat designed for quality, durability and everyday use.",3.6,488,2018-09-18,True
1628,Nike Max Dumbbells,6,322,Nike,SPO-NIK-01628,23502.89,17864.54,30,"Nike Dumbbells designed for quality, durability and everyday use.",4.7,166,2024-09-10,True
1629,Nike Classic Badminton Racket,6,322,Nike,SPO-NIK-01629,13153.07,9800.16,25,"Nike Badminton Racket designed for quality, durability and everyday use.",4.3,285,2022-05-02,True
1630,Yonex Classic Dumbbells,6,322,Yonex,SPO-YON-01630,23285.8,13692.82,5,"Yonex Dumbbells designed for quality, durability and everyday use.",4.5,339,2023-03-27,True
1631,SG Elite Football,6,322,SG,SPO-SG-01631,14120.89,10101.32,0,"SG Football designed for quality, durability and everyday use.",5.0,514,2022-11-24,False
1632,Horlicks Elite Vitamin Tablets,9,323,Horlicks,HEA-HOR-01632,3170.29,2644.51,10,"Horlicks Vitamin Tablets designed for quality, durability and everyday use.",4.4,218,2024-05-24,False
1633,Ensure Pro First Aid Kit,9,323,Ensure,HEA-ENS-01633,4658.52,3094.88,5,"Ensure First Aid Kit designed for quality, durability and everyday use.",4.0,762,2018-12-15,True
1634,Horlicks Classic Protein Powder,9,323,Horlicks,HEA-HOR-01634,708.17,418.13,15,"Horlicks Protein Powder designed for quality, durability and everyday use.",4.9,112,2025-09-05,True
1635,Ensure Max Protein Powder,9,323,Ensure,HEA-ENS-01635,655.6,453.9,10,"Ensure Protein Powder designed for quality, durability and everyday use.",4.3,186,2022-03-19,True
1636,Dabur Ultra First Aid Kit,9,323,Dabur,HEA-DAB-01636,590.04,427.06,5,"Dabur First Aid Kit designed for quality, durability and everyday use.",4.5,85,2023-01-16,True
1637,Dettol Ultra Hand Sanitizer,9,323,Dettol,HEA-DET-01637,1563.7,1315.67,5,"Dettol Hand Sanitizer designed for quality, durability and everyday use.",5.0,90,2025-02-07,True
1638,Allen Solly Elite Dress,2,324,Allen Solly,FAS-ALL-01638,3621.32,2437.65,5,"Allen Solly Dress designed for quality, durability and everyday use.",4.6,422,2021-09-28,True
1639,Puma Advanced Jacket,2,324,Puma,FAS-PUM-01639,2917.36,2385.64,10,"Puma Jacket designed for quality, durability and everyday use.",4.2,326,2021-10-15,True
1640,Allen Solly Plus Hoodie,2,324,Allen Solly,FAS-ALL-01640,522.46,307.86,25,"Allen Solly Hoodie designed for quality, durability and everyday use.",4.7,53,2025-02-19,True
1641,Adidas Elite Hoodie,2,324,Adidas,FAS-ADI-01641,2891.11,1840.93,0,"Adidas Hoodie designed for quality, durability and everyday use.",4.4,98,2024-12-11,True
1642,Nike Elite Shirt,2,324,Nike,FAS-NIK-01642,1534.03,929.66,0,"Nike Shirt designed for quality, durability and everyday use.",4.8,129,2025-07-14,True
1643,Levis Advanced Shirt,2,324,Levis,FAS-LEV-01643,2691.75,1588.94,5,"Levis Shirt designed for quality, durability and everyday use.",5.0,341,2018-03-22,True
1644,Tata Eco Oil,8,325,Tata,GRO-TAT-01644,1639.81,1025.47,20,"Tata Oil designed for quality, durability and everyday use.",4.4,334,2023-01-13,True
1645,Amul Eco Coffee,8,325,Amul,GRO-AMU-01645,1964.86,1364.32,10,"Amul Coffee designed for quality, durability and everyday use.",4.5,297,2020-06-11,True
1646,Aashirvaad Premium Tea,8,325,Aashirvaad,GRO-AAS-01646,1865.42,1178.87,0,"Aashirvaad Tea designed for quality, durability and everyday use.",4.3,386,2023-12-03,True
1647,Tata Classic Atta,8,325,Tata,GRO-TAT-01647,1843.07,1043.25,10,"Tata Atta designed for quality, durability and everyday use.",4.8,107,2025-09-07,True
1648,Aashirvaad Plus Milk Powder,8,325,Aashirvaad,GRO-AAS-01648,1472.52,1192.62,10,"Aashirvaad Milk Powder designed for quality, durability and everyday use.",4.6,248,2023-12-12,False
1649,Nestle Pro Atta,8,325,Nestle,GRO-NES-01649,299.44,225.04,15,"Nestle Atta designed for quality, durability and everyday use.",4.8,470,2021-06-02,True
1650,Aashirvaad Premium Rice,8,325,Aashirvaad,GRO-AAS-01650,1367.85,928.46,5,"Aashirvaad Rice designed for quality, durability and everyday use.",4.7,229,2024-11-24,True
1651,Fortune Classic Rice,8,325,Fortune,GRO-FOR-01651,322.89,196.34,30,"Fortune Rice designed for quality, durability and everyday use.",3.6,429,2022-10-03,True
1652,Tata Advanced Tea,8,326,Tata,GRO-TAT-01652,1807.28,1209.87,5,"Tata Tea designed for quality, durability and everyday use.",4.4,310,2023-12-07,True
1653,Fortune Eco Coffee,8,326,Fortune,GRO-FOR-01653,790.04,474.75,0,"Fortune Coffee designed for quality, durability and everyday use.",4.6,3,2026-01-16,True
1654,Tata Elite Coffee,8,326,Tata,GRO-TAT-01654,1926.52,1537.38,5,"Tata Coffee designed for quality, durability and everyday use.",4.3,391,2022-03-02,False
1655,Fortune Eco Oil,8,326,Fortune,GRO-FOR-01655,1030.93,611.8,15,"Fortune Oil designed for quality, durability and everyday use.",4.8,43,2024-09-17,True
1656,Tata Classic Coffee,8,326,Tata,GRO-TAT-01656,1444.55,966.26,10,"Tata Coffee designed for quality, durability and everyday use.",4.8,108,2025-05-20,False
1657,Aashirvaad Pro Oil,8,326,Aashirvaad,GRO-AAS-01657,1837.74,1537.55,5,"Aashirvaad Oil designed for quality, durability and everyday use.",4.7,249,2024-03-06,True
1658,Prestige Plus Pressure Cooker,3,327,Prestige,HMK-PRE-01658,15678.76,10741.53,20,"Prestige Pressure Cooker designed for quality, durability and everyday use.",5.0,101,2024-10-18,True
1659,Prestige Eco Cookware Set,3,327,Prestige,HMK-PRE-01659,11684.09,8187.06,15,"Prestige Cookware Set designed for quality, durability and everyday use.",4.0,36,2026-06-28,True
1660,Borosil Eco Induction Cooktop,3,327,Borosil,HMK-BOR-01660,19522.07,15919.07,20,"Borosil Induction Cooktop designed for quality, durability and everyday use.",4.5,592,2021-10-06,True
1661,Philips Classic Pressure Cooker,3,327,Philips,HMK-PHI-01661,7218.9,4943.68,0,"Philips Pressure Cooker designed for quality, durability and everyday use.",4.7,906,2018-04-02,False
1662,Borosil Elite Storage Box,3,327,Borosil,HMK-BOR-01662,17906.58,10788.87,0,"Borosil Storage Box designed for quality, durability and everyday use.",4.9,191,2024-04-08,True
1663,Dabur Ultra Protein Powder,9,328,Dabur,HEA-DAB-01663,4881.35,4127.67,15,"Dabur Protein Powder designed for quality, durability and everyday use.",4.6,350,2023-11-18,True
1664,Dabur Plus Protein Powder,9,328,Dabur,HEA-DAB-01664,2829.52,1736.27,0,"Dabur Protein Powder designed for quality, durability and everyday use.",5.0,335,2021-01-14,True
1665,Himalaya Classic Protein Powder,9,328,Himalaya,HEA-HIM-01665,3489.16,2323.02,10,"Himalaya Protein Powder designed for quality, durability and everyday use.",4.9,162,2025-11-06,True
1666,Ensure Classic First Aid Kit,9,328,Ensure,HEA-ENS-01666,154.9,89.08,5,"Ensure First Aid Kit designed for quality, durability and everyday use.",4.7,55,2024-08-14,True
1667,Dabur Max Hand Sanitizer,9,328,Dabur,HEA-DAB-01667,3284.39,2438.15,0,"Dabur Hand Sanitizer designed for quality, durability and everyday use.",4.6,422,2019-05-10,True
1668,Nestle Ultra Milk Powder,8,329,Nestle,GRO-NES-01668,430.23,276.55,25,"Nestle Milk Powder designed for quality, durability and everyday use.",4.5,77,2023-07-20,True
1669,Tata Elite Tea,8,329,Tata,GRO-TAT-01669,1836.2,1011.84,20,"Tata Tea designed for quality, durability and everyday use.",4.8,304,2022-02-15,True
1670,Aashirvaad Premium Rice,8,329,Aashirvaad,GRO-AAS-01670,900.03,757.59,15,"Aashirvaad Rice designed for quality, durability and everyday use.",4.7,822,2018-01-14,True
1671,Aashirvaad Classic Oil,8,329,Aashirvaad,GRO-AAS-01671,1432.47,1090.43,25,"Aashirvaad Oil designed for quality, durability and everyday use.",3.8,288,2023-01-04,True
1672,Tata Plus Tea,8,329,Tata,GRO-TAT-01672,1644.99,1356.94,5,"Tata Tea designed for quality, durability and everyday use.",4.4,155,2019-09-22,True
1673,Nestle Elite Atta,8,329,Nestle,GRO-NES-01673,868.4,530.32,10,"Nestle Atta designed for quality, durability and everyday use.",4.7,39,2026-03-02,True
1674,Asus Eco Laptop,1,330,Asus,ELE-ASU-01674,36643.82,24919.07,10,"Asus Laptop designed for quality, durability and everyday use.",4.0,155,2025-08-25,False
1675,Asus Max Smartphone,1,330,Asus,ELE-ASU-01675,6533.96,5167.42,10,"Asus Smartphone designed for quality, durability and everyday use.",4.7,29,2026-03-12,True
1676,Samsung Ultra Smart Watch,1,330,Samsung,ELE-SAM-01676,5296.99,3051.56,10,"Samsung Smart Watch designed for quality, durability and everyday use.",4.3,153,2025-07-19,True
1677,Dell Premium Keyboard,1,330,Dell,ELE-DEL-01677,46803.4,26846.33,25,"Dell Keyboard designed for quality, durability and everyday use.",4.2,23,2026-03-16,True
1678,Apple Max Mouse,1,330,Apple,ELE-APP-01678,51670.93,33291.91,40,"Apple Mouse designed for quality, durability and everyday use.",4.6,403,2023-07-04,True
1679,Michelin Ultra Cleaning Kit,10,331,Michelin,AUT-MIC-01679,39310.89,22759.89,15,"Michelin Cleaning Kit designed for quality, durability and everyday use.",4.1,63,2024-07-28,True
1680,GoMechanic Ultra Tyre Inflator,10,331,GoMechanic,AUT-GOM-01680,22069.25,13310.14,0,"GoMechanic Tyre Inflator designed for quality, durability and everyday use.",3.8,580,2020-06-01,True
1681,3M Pro Car Cover,10,331,3M,AUT-3M-01681,45854.27,26667.5,10,"3M Car Cover designed for quality, durability and everyday use.",4.4,223,2023-04-03,True
1682,GoMechanic Premium Helmet,10,331,GoMechanic,AUT-GOM-01682,42323.63,25075.09,25,"GoMechanic Helmet designed for quality, durability and everyday use.",4.7,1,2026-03-22,True
1683,Bosch Elite Engine Oil,10,331,Bosch,AUT-BOS-01683,11368.09,8653.82,5,"Bosch Engine Oil designed for quality, durability and everyday use.",4.8,376,2018-06-25,True
1684,Michelin Eco Helmet,10,332,Michelin,AUT-MIC-01684,8566.27,6150.56,5,"Michelin Helmet designed for quality, durability and everyday use.",4.3,89,2023-01-11,True
1685,GoMechanic Ultra Cleaning Kit,10,332,GoMechanic,AUT-GOM-01685,8465.43,5320.91,10,"GoMechanic Cleaning Kit designed for quality, durability and everyday use.",5.0,259,2023-05-29,True
1686,GoMechanic Premium Car Cover,10,332,GoMechanic,AUT-GOM-01686,24332.78,13813.12,5,"GoMechanic Car Cover designed for quality, durability and everyday use.",4.5,106,2023-05-01,True
1687,3M Plus Engine Oil,10,332,3M,AUT-3M-01687,9311.01,6416.65,20,"3M Engine Oil designed for quality, durability and everyday use.",3.6,87,2024-10-07,True
1688,Lego Smart Building Blocks,7,333,Lego,TOY-LEG-01688,4745.62,3837.59,10,"Lego Building Blocks designed for quality, durability and everyday use.",4.1,153,2020-03-30,True
1689,Barbie Max Board Game,7,333,Barbie,TOY-BAR-01689,3466.33,1911.27,10,"Barbie Board Game designed for quality, durability and everyday use.",3.9,318,2023-06-27,True
1690,Hot Wheels Max Board Game,7,333,Hot Wheels,TOY-HOT-01690,3555.81,2197.85,15,"Hot Wheels Board Game designed for quality, durability and everyday use.",4.2,162,2025-04-26,True
1691,Barbie Ultra Building Blocks,7,333,Barbie,TOY-BAR-01691,3056.85,1937.15,10,"Barbie Building Blocks designed for quality, durability and everyday use.",4.9,379,2023-06-30,True
1692,Nerf Advanced Toy Car,7,333,Nerf,TOY-NER-01692,1170.49,752.93,10,"Nerf Toy Car designed for quality, durability and everyday use.",4.9,78,2023-05-25,True
1693,Lego Max Toy Car,7,333,Lego,TOY-LEG-01693,3918.48,2935.71,10,"Lego Toy Car designed for quality, durability and everyday use.",4.4,378,2018-10-31,False
1694,Horlicks Pro First Aid Kit,9,334,Horlicks,HEA-HOR-01694,2667.69,2172.55,5,"Horlicks First Aid Kit designed for quality, durability and everyday use.",4.0,110,2022-12-21,True
1695,Horlicks Premium First Aid Kit,9,334,Horlicks,HEA-HOR-01695,3752.13,2567.74,15,"Horlicks First Aid Kit designed for quality, durability and everyday use.",4.9,268,2024-05-29,True
1696,Dettol Eco Vitamin Tablets,9,334,Dettol,HEA-DET-01696,1587.83,957.56,20,"Dettol Vitamin Tablets designed for quality, durability and everyday use.",4.7,143,2024-09-02,True
1697,Dettol Max Protein Powder,9,334,Dettol,HEA-DET-01697,1736.56,1187.21,10,"Dettol Protein Powder designed for quality, durability and everyday use.",4.8,599,2019-01-04,True
1698,Horlicks Max Protein Powder,9,334,Horlicks,HEA-HOR-01698,4808.51,2874.7,10,"Horlicks Protein Powder designed for quality, durability and everyday use.",4.3,713,2018-02-04,True
1699,Horlicks Premium Protein Powder,9,334,Horlicks,HEA-HOR-01699,2517.58,1913.24,20,"Horlicks Protein Powder designed for quality, durability and everyday use.",4.4,65,2024-04-23,True
1700,Michelin Elite Cleaning Kit,10,335,Michelin,AUT-MIC-01700,5190.36,4390.44,0,"Michelin Cleaning Kit designed for quality, durability and everyday use.",4.8,429,2022-06-30,True
1701,Castrol Premium Helmet,10,335,Castrol,AUT-CAS-01701,20603.08,15169.94,30,"Castrol Helmet designed for quality, durability and everyday use.",4.8,218,2024-07-02,True
1702,Castrol Classic Engine Oil,10,335,Castrol,AUT-CAS-01702,33509.64,20262.35,30,"Castrol Engine Oil designed for quality, durability and everyday use.",4.2,35,2025-01-01,True
1703,Michelin Classic Engine Oil,10,335,Michelin,AUT-MIC-01703,16315.62,10624.38,25,"Michelin Engine Oil designed for quality, durability and everyday use.",3.9,287,2024-12-11,True
1704,GoMechanic Advanced Car Cover,10,335,GoMechanic,AUT-GOM-01704,31868.97,23432.95,0,"GoMechanic Car Cover designed for quality, durability and everyday use.",4.8,45,2025-10-05,True
1705,Castrol Advanced Helmet,10,335,Castrol,AUT-CAS-01705,29950.54,16917.72,5,"Castrol Helmet designed for quality, durability and everyday use.",4.3,178,2023-02-27,True
1706,Bosch Premium Engine Oil,10,335,Bosch,AUT-BOS-01706,49137.07,31268.56,15,"Bosch Engine Oil designed for quality, durability and everyday use.",4.9,328,2020-01-25,True
1707,GoMechanic Premium Engine Oil,10,335,GoMechanic,AUT-GOM-01707,14232.99,8366.39,0,"GoMechanic Engine Oil designed for quality, durability and everyday use.",4.9,855,2019-09-19,False
1708,Nike Pro Badminton Racket,6,336,Nike,SPO-NIK-01708,18992.4,15629.93,40,"Nike Badminton Racket designed for quality, durability and everyday use.",3.5,678,2020-12-22,True
1709,Adidas Plus Yoga Mat,6,336,Adidas,SPO-ADI-01709,10543.79,5943.65,5,"Adidas Yoga Mat designed for quality, durability and everyday use.",5.0,165,2025-09-24,True
1710,Nike Elite Football,6,336,Nike,SPO-NIK-01710,17350.19,14450.48,30,"Nike Football designed for quality, durability and everyday use.",4.5,874,2019-02-01,True
1711,Puma Smart Football,6,336,Puma,SPO-PUM-01711,29885.42,20928.35,15,"Puma Football designed for quality, durability and everyday use.",4.9,209,2024-03-22,True
